tweet_id,retweet_count,favorites,user_favorites
757611664640446465,1121,4632,144702
757597904299253760,301,0,144702
757596066325864448,1071,4405,144702
757400162377592832,6964,15376,144702
757393109802180609,1767,5907,144702
757354760399941633,1445,4591,144702
756998049151549440,2013,6388,144702
756939218950160384,2035,6754,144702
756651752796094464,1327,5142,144702
756526248105566208,3642,10570,144703
756303284449767430,1113,4003,144702
756288534030475264,17690,43413,144702
756275833623502848,1556,6516,144702
755955933503782912,2931,7441,144702
755206590534418437,5426,16693,144702
755110668769038337,11254,21546,144702
754874841593970688,8042,0,144702
754856583969079297,2560,7000,144702
754747087846248448,531,2624,144702
754482103782404096,1984,5379,144702
754449512966619136,740,3808,144702
754120377874386944,2387,7977,144702
753655901052166144,2197,5924,144702
753420520834629632,3626,8016,144702
753398408988139520,1936,5841,144702
753375668877008896,2356,7749,144702
753298634498793472,5787,0,144702
753294487569522689,1058,3426,144702
753039830821511168,21190,37616,144703
753026973505581056,984,3978,144702
752932432744185856,6938,12826,144702
752917284578922496,1605,7011,144702
752701944171524096,2920,0,144703
752682090207055872,1614,6082,144702
752660715232722944,1577,4444,144702
752568224206688256,2306,5589,144702
752519690950500352,3479,7462,144702
752334515931054080,1108,3864,144702
752309394570878976,16517,0,144702
752173152931807232,1862,6034,144702
751950017322246144,935,3109,144702
751937170840121344,1351,5270,144702
751830394383790080,1971,5887,144702
751793661361422336,2933,5918,144702
751598357617971201,3072,8028,144702
751583847268179968,1123,4458,144702
751538714308972544,1279,5108,144702
751456908746354688,1015,3267,144702
751251247299190784,5952,12683,144702
751205363882532864,1847,6410,144702
751132876104687617,1317,5144,144702
750868782890057730,1385,4852,144702
750719632563142656,5105,13377,144702
750506206503038976,1154,4500,144702
750429297815552001,4327,13343,144702
750383411068534784,1163,4620,144702
750381685133418496,28,712,144702
750147208377409536,970,3151,144702
750132105863102464,1307,3669,144702
750117059602808832,1330,4388,144702
750101899009982464,854,3084,144702
750086836815486976,542,2202,144702
750071704093859840,3380,7951,144702
750056684286914561,906,3203,144702
750041628174217216,626,3222,144702
750026558547456000,796,2752,144702
750011400160841729,913,3282,144702
749996283729883136,827,3105,144702
749981277374128128,2485,5187,144702
749774190421639168,1332,4709,144702
749417653287129088,1665,6185,144702
749403093750648834,542,2659,144702
749395845976588288,3479,8683,144702
749317047558017024,2255,5556,144702
749075273010798592,2090,5818,144702
749064354620928000,1539,4861,144702
749036806121881602,800,3125,144702
748977405889503236,3426,10886,144702
748932637671223296,2279,5887,144702
748705597323898880,958,2808,144702
748699167502000129,1607,4806,144702
748692773788876800,1343,4291,144702
748575535303884801,1995,6150,144702
748568946752774144,673,2223,144702
748346686624440324,1240,5277,144702
748337862848962560,4148,7739,144702
748324050481647620,772,3718,144702
748307329658011649,716,3708,144702
748220828303695873,7878,14306,144702
747963614829678593,2164,5827,144702
747933425676525569,2571,6682,144702
747885874273214464,984,2979,144702
747844099428986880,753,2845,144702
747816857231626240,1173,4901,144702
747651430853525504,158,1408,144702
747648653817413632,5908,13043,144702
747600769478692864,556,2349,144702
747594051852075008,1063,3716,144702
747512671126323200,1625,5606,144702
747461612269887489,1050,3915,144702
747439450712596480,1930,5487,144702
747242308580548608,2924,0,144702
747219827526344708,1587,5318,144702
747204161125646336,929,3405,144702
747103485104099331,3997,9660,144702
746906459439529985,300,2920,144702
746872823977771008,2147,6044,144702
746818907684614144,1752,5357,144702
746790600704425984,1612,4924,144702
746757706116112384,3951,9679,144702
746726898085036033,1808,6105,144702
746542875601690625,1891,5092,144702
746521445350707200,987,0,144702
746507379341139972,1088,4698,144702
746369468511756288,1639,6234,144702
746131877086527488,2217,6967,144702
746056683365994496,814,3591,144702
745789745784041472,1077,4063,144702
745712589599014916,2352,7069,144702
745433870967832576,2560,7143,144702
745422732645535745,2450,8656,144702
745314880350101504,2770,7255,144702
745074613265149952,3543,7921,144702
745057283344719872,2282,7315,144702
744995568523612160,625,2992,144702
744971049620602880,2706,7948,144702
744709971296780288,1574,5655,144702
744334592493166593,2130,6840,144702
744234799360020481,78503,157771,144702
744223424764059648,371,1683,144702
743980027717509120,1101,4205,144702
743895849529389061,964,3668,144702
743835915802583040,2102,0,144702
743609206067040256,1388,4509,144702
743595368194129920,6586,18547,144702
743545585370791937,945,3555,144702
743510151680958465,3744,7967,144702
743253157753532416,1234,4262,144702
743222593470234624,1913,6260,144702
743210557239623680,1375,3865,144702
742534281772302336,3599,7117,144702
742528092657332225,1998,4459,144702
742465774154047488,3921,7318,144702
742423170473463808,3801,9883,144702
742385895052087300,1984,6849,144702
742161199639494656,1388,4378,144702
742150209887731712,1562,5163,144702
741793263812808706,1518,4578,144702
741743634094141440,2777,8223,144702
741438259667034112,840,3704,144702
741303864243200000,3230,8839,144702
741099773336379392,5552,10065,144702
741067306818797568,3122,9562,144702
740995100998766593,2766,6429,144702
740711788199743490,944,3430,144702
740699697422163968,789,2872,144702
740676976021798912,6864,18284,144702
740373189193256964,13365,35215,144702
740365076218183684,433,2481,144702
740359016048689152,870,3318,144702
740214038584557568,1973,6718,144702
739979191639244800,5946,20100,144702
739932936087216128,1081,4070,144702
739844404073074688,857,3833,144702
739623569819336705,1362,3808,144702
739606147276148736,1658,5403,144702
739544079319588864,21383,39813,144702
739485634323156992,2933,7195,144702
739238157791694849,58221,116467,144702
738891149612572673,6,112,144702
738885046782832640,1147,3800,144702
738883359779196928,796,3330,144702
738537504001953792,1549,5123,144702
738402415918125056,844,3261,144702
738184450748633089,1214,4342,144702
738166403467907072,3370,8833,144702
738156290900254721,650,2522,144702
737826014890496000,1776,5290,144702
737800304142471168,3471,10040,144702
737678689543020544,1331,5071,144702
737445876994609152,4475,10321,144702
737322739594330112,813,3627,144702
737310737551491075,7449,14752,144702
736736130620620800,1740,4298,144702
736392552031657984,7420,17774,144702
736365877722001409,1255,4001,144702
736225175608430592,2795,8179,144702
736010884653420544,3001,7932,144702
735991953473572864,1158,3618,144702
735648611367784448,1110,4042,144702
735635087207878657,2354,6205,144702
735274964362878976,5057,13070,144702
735256018284875776,886,3354,144702
735137028879360001,975,3143,144702
734912297295085568,528,2763,144702
734787690684657664,6301,12622,144702
734776360183431168,546,2520,144702
734559631394082816,396,1494,144702
733828123016450049,783,3589,144702
733822306246479872,1022,3695,144702
733482008106668032,956,3149,144702
733460102733135873,1287,4214,144702
733109485275860992,16932,50425,144702
732732193018155009,536,2452,144702
732726085725589504,890,3564,144702
732585889486888962,779,3681,144702
732375214819057664,2522,8120,144702
732005617171337216,5417,14963,144702
731285275100512256,994,3504,144702
731156023742988288,1270,3857,144702
730924654643314689,1979,6169,144702
730573383004487680,2131,4926,144702
730427201120833536,1051,3503,144702
730211855403241472,1058,3835,144702
730196704625098752,1915,4881,144702
729854734790754305,1131,4051,144702
729838605770891264,385,1729,144702
729823566028484608,1247,3991,144702
729463711119904772,2322,5821,144702
729113531270991872,325,1890,144702
728986383096946689,821,3155,144702
728760639972315136,1707,4694,144702
728751179681943552,683,2779,144702
728653952833728512,1035,3320,144703
728409960103686147,2006,4930,144702
728387165835677696,962,3708,144702
728046963732717569,1199,4323,144702
728035342121635841,1673,4585,144702
728015554473250816,1107,4123,144702
727685679342333952,639,2971,144702
727644517743104000,1747,5904,144702
727524757080539137,1223,4486,144702
727314416056803329,745,3348,144702
727286334147182592,816,3055,144702
727175381690781696,1388,3914,144702
727155742655025152,1334,3634,144702
726935089318363137,2462,6921,144702
726887082820554753,1522,3850,144702
726828223124897792,1003,3572,144702
726224900189511680,1148,4433,144702
725842289046749185,2679,7091,144702
725786712245440512,1370,4175,144702
725729321944506368,1784,5216,144702
725458796924002305,615,1415,144702
724983749226668032,1313,3735,144702
724771698126512129,639,2362,144702
724405726123311104,1647,5292,144702
724049859469295616,1776,4333,144702
724046343203856385,559,2666,144702
724004602748780546,1558,4188,144702
723912936180330496,1236,3902,144702
723688335806480385,2941,7698,144702
723673163800948736,891,3025,144702
723179728551723008,1870,5315,144702
722974582966214656,1564,4112,144702
722613351520608256,1637,4988,144702
721503162398597120,1853,4642,144702
721001180231503872,610,2528,144702
720785406564900865,767,3117,144702
720775346191278080,665,2481,144702
720415127506415616,1501,4147,144702
720389942216527872,2516,6396,144702
720340705894408192,975,2881,144702
720059472081784833,1116,3881,144702
720043174954147842,2014,4922,144702
719991154352222208,1737,4849,144702
719704490224398336,1436,4556,144702
719551379208073216,1914,5076,144702
719367763014393856,741,2803,144702
719339463458033665,1233,4438,144702
719332531645071360,956,3441,144702
718971898235854848,1076,3491,144702
718939241951195136,1760,5261,144702
718631497683582976,8053,18909,144702
718613305783398402,483,2441,144702
718540630683709445,1018,2460,144702
718460005985447936,525,2709,144702
718454725339934721,1509,4866,144702
718246886998687744,502,1931,144702
718234618122661888,997,3881,144702
717841801130979328,604,2468,144702
717790033953034240,1118,2885,144702
717537687239008257,1853,5799,144702
717428917016076293,452,1622,144702
717421804990701568,846,3167,144702
717047459982213120,1933,6311,144702
717009362452090881,968,3262,144702
716802964044845056,1172,4300,144702
716791146589110272,1574,8116,144702
716730379797970944,427,1238,144702
716447146686459905,5863,13096,144702
716439118184652801,209,2380,144702
716285507865542656,1063,2779,144702
716080869887381504,1909,6759,144702
715928423106027520,882,3206,144702
715758151270801409,1436,3732,144702
715733265223708672,1686,4674,144702
715704790270025728,565,2805,144702
715696743237730304,1290,3920,144702
715680795826982913,1614,4323,144702
715360349751484417,1568,5485,144702
715342466308784130,689,3051,144702
715220193576927233,650,2428,144702
715200624753819648,1882,5159,144702
715009755312439296,1226,4168,144702
714982300363173890,1037,3742,144702
714962719905021952,4267,7376,144702
714957620017307648,1408,4141,144702
714631576617938945,997,3295,144702
714606013974974464,929,3644,144702
714485234495041536,1132,2697,144702
714258258790387713,717,3045,144702
714251586676113411,831,3288,144702
714214115368108032,873,2281,144702
714141408463036416,1401,4326,144702
713919462244790272,787,3311,144702
713909862279876608,535,1915,144702
713900603437621249,743,2852,144702
713761197720473600,1379,4894,144702
713411074226274305,1297,4447,144702
713177543487135744,2840,7253,144702
713175907180089344,1473,4478,144702
712809025985978368,6698,18593,144702
712717840512598017,5001,12393,144702
712668654853337088,1220,4188,144702
712438159032893441,1568,5350,144702
712309440758808576,25,244,144702
712097430750289920,1034,3798,144702
712092745624633345,888,2954,144702
712085617388212225,485,3279,144702
712065007010385924,626,2274,144702
711998809858043904,126,0,144702
711968124745228288,2306,8105,144702
711743778164514816,985,2847,144702
711732680602345472,4119,8891,144702
711694788429553666,18371,32969,144702
711652651650457602,918,3872,144702
711363825979756544,1142,3679,144702
711306686208872448,736,3329,144702
711008018775851008,613,3006,144702
710997087345876993,1386,4584,144702
710844581445812225,693,2558,144702
710833117892898816,536,2694,144702
710658690886586372,563,2325,144702
710609963652087808,2388,4812,144702
710588934686908417,1873,4556,144702
710296729921429505,743,2385,144702
710283270106132480,522,2159,144702
710272297844797440,1248,4553,144702
710269109699739648,1127,2405,144702
710153181850935296,890,2922,144702
710140971284037632,879,2769,144702
710117014656950272,1996,5524,144702
709918798883774466,1087,3499,144702
709901256215666688,100,673,144702
709852847387627521,1203,3541,144702
709566166965075968,1211,3564,144702
709556954897764353,1074,3306,144702
709519240576036864,238,1500,144702
709449600415961088,575,2240,144702
709409458133323776,687,2625,144702
709225125749587968,574,2420,144702
709207347839836162,5819,12640,144702
709198395643068416,643,2438,144702
709179584944730112,668,2012,144702
709158332880297985,414,2046,144702
709042156699303936,1639,4766,144702
708853462201716736,658,1811,144702
708845821941387268,898,3004,144702
708834316713893888,501,1689,144702
708810915978854401,6940,16562,144702
708738143638450176,815,2754,144702
708711088997666817,722,2552,144702
708479650088034305,680,2566,144702
708469915515297792,815,3107,144702
708400866336894977,10118,16072,144702
708356463048204288,1321,3604,144702
708349470027751425,741,2357,144702
708149363256774660,1555,4299,144702
708130923141795840,850,3405,144702
708119489313951744,984,2700,144702
708109389455101952,549,1959,144702
708026248782585858,1930,4402,144702
707995814724026368,1124,3142,144702
707983188426153984,2,51,144702
707969809498152960,966,2715,144702
707776935007539200,955,3294,144702
707741517457260545,615,2500,144702
707738799544082433,2467,4101,144702
707693576495472641,997,3430,144702
707629649552134146,882,2586,144702
707610948723478529,6373,17067,144702
707420581654872064,699,2285,144702
707411934438625280,599,2311,144702
707387676719185920,1292,3516,144702
707377100785885184,1091,3291,144702
707315916783140866,640,2484,144702
707297311098011648,789,2789,144702
707059547140169728,673,2608,144702
707038192327901184,796,2197,144702
707021089608753152,1366,4101,144702
707014260413456384,596,2328,144702
706904523814649856,7883,14658,144702
706901761596989440,592,2073,144702
706681918348251136,978,3321,144702
706644897839910912,1094,2586,144702
706593038911545345,636,2171,144702
706538006853918722,1428,3494,144702
706516534877929472,1033,3121,144702
706346369204748288,929,3469,144702
706310011488698368,7954,21447,144702
706291001778950144,478,1709,144702
706265994973601792,938,2753,144702
706169069255446529,2223,3919,144702
706166467411222528,1610,5183,144702
706153300320784384,384,1490,144702
705975130514706432,735,3122,144702
705970349788291072,897,3182,144702
705898680587526145,551,2371,144702
705786532653883392,519,1952,144702
705591895322394625,1157,3186,144702
705475953783398401,920,2980,144702
705442520700944385,1630,4453,144702
705428427625635840,1693,3830,144702
705239209544720384,752,3021,144702
705223444686888960,802,2597,144702
705102439679201280,518,2159,144702
705066031337840642,619,2188,144702
704871453724954624,1117,4290,144702
704859558691414016,543,2265,144702
704847917308362754,1532,5100,144702
704819833553219584,991,2659,144702
704761120771465216,2924,6663,144702
704499785726889984,1019,2942,144702
704491224099647488,78,756,144702
704480331685040129,1070,3411,144702
704364645503647744,3560,8048,144702
704347321748819968,352,1590,144702
704134088924532736,459,1512,144702
704113298707505153,572,1855,144702
704054845121142784,922,2947,144702
703774238772166656,463,1848,144702
703769065844768768,1149,3299,144702
703631701117943808,682,2603,144702
703611486317502464,1530,3866,144702
703425003149250560,1370,3822,144702
703407252292673536,698,2455,144702
703382836347330562,1147,3536,144702
703356393781329922,387,1925,144702
703268521220972544,550,1979,144702
703079050210877440,3100,7444,144702
703041949650034688,12544,26508,144702
702932127499816960,731,2599,144702
702899151802126337,456,1619,144702
702684942141153280,1076,3241,144702
702671118226825216,558,2211,144702
702598099714314240,3448,12275,144702
702539513671897089,967,2902,144702
702332542343577600,1552,3209,144702
702321140488925184,1046,3290,144702
702276748847800320,768,2478,144702
702217446468493312,1340,4809,144702
701981390485725185,994,3469,144702
701952816642965504,1028,3860,144702
701889187134500865,1393,3567,144702
701805642395348998,1685,3437,144702
701601587219795968,454,2101,144702
701570477911896070,928,2832,144702
701545186879471618,612,2671,144702
701214700881756160,5120,12281,144702
700890391244103680,570,2220,144702
700864154249383937,625,2612,144702
700847567345688576,502,2474,144702
700796979434098688,946,2449,144702
700747788515020802,9378,22990,144702
700518061187723268,801,2633,144702
700505138482569216,578,2308,144702
700462010979500032,1795,4155,144702
700167517596164096,739,2647,144702
700151421916807169,674,2249,144702
700143752053182464,2734,7567,144702
700062718104104960,694,2666,144702
700029284593901568,589,2087,144702
700002074055016451,1346,3345,144702
699801817392291840,956,3079,144702
699788877217865730,510,2248,144702
699779630832685056,1233,2764,144702
699775878809702401,603,1973,144702
699691744225525762,4638,10333,144702
699446877801091073,2627,5991,144702
699434518667751424,518,2174,144702
699423671849451520,325,1373,144702
699413908797464576,625,2092,144702
699370870310113280,444,1902,144702
699323444782047232,865,3178,144702
699088579889332224,637,2259,144702
699079609774645248,659,2468,144702
699072405256409088,1199,3005,144702
699060279947165696,1809,3774,144702
699036661657767936,1203,2624,144702
698989035503689728,978,3370,144702
698953797952008193,907,2703,144702
698907974262222848,628,2568,144702
698710712454139905,685,2484,144702
698703483621523456,380,1459,144702
698635131305795584,339,1305,144702
698549713696649216,627,2342,144702
698355670425473025,449,1879,144702
698342080612007937,955,2283,144702
698262614669991936,2005,4792,144702
698195409219559425,5990,16840,144702
698178924120031232,740,2829,144702
697995514407682048,332,1527,144702
697990423684476929,1302,3315,144702
697943111201378304,685,2405,144702
697881462549430272,1185,3029,144702
697630435728322560,542,1763,144702
697616773278015490,1015,3188,144702
697596423848730625,1266,3036,144702
697575480820686848,498,2054,144702
697516214579523584,1117,2071,144702
697482927769255936,676,2429,144702
697463031882764288,1404,3441,144702
697270446429966336,1885,4723,144702
697259378236399616,1012,3318,144702
697255105972801536,1167,3052,144702
697242256848379904,670,2532,144702
696900204696625153,1022,3198,144702
696894894812565505,679,2359,144702
696886256886657024,1814,4897,144702
696877980375769088,712,2452,144702
696754882863349760,363,1492,144702
696744641916489729,942,2077,144702
696713835009417216,654,2384,144702
696518437233913856,1711,3934,144702
696490539101908992,143,1223,144702
696488710901260288,1023,2561,144702
696405997980676096,1163,3224,144702
696100768806522880,656,1942,144702
695816827381944320,1171,3034,144702
695794761660297217,775,3184,144702
695767669421768709,753,1875,144702
695629776980148225,2105,4595,144702
695446424020918272,1814,4413,144702
695409464418041856,3585,8722,144702
695314793360662529,1456,3652,144702
695095422348574720,615,2647,144702
695074328191332352,1103,2862,144702
695064344191721472,589,1603,144702
695051054296211456,787,2676,144702
694925794720792577,922,2712,144702
694905863685980160,942,2771,144702
694669722378485760,14455,35987,144702
694356675654983680,288,1512,144702
694352839993344000,617,2049,144702
694342028726001664,484,1584,144702
694329668942569472,502,2023,144702
694206574471057408,2043,4184,144702
694183373896572928,928,2968,144702
694001791655137281,1030,3428,144702
693993230313091072,404,1887,144702
693942351086120961,370,1756,144702
693647888581312512,589,2706,144702
693644216740769793,123,1354,144702
693642232151285760,413,2557,144702
693629975228977152,796,2458,144702
693622659251335168,376,1549,144702
693590843962331137,1969,5086,144702
693582294167244802,254,1657,144702
693486665285931008,639,1792,144702
693280720173801472,1239,3371,144702
693267061318012928,812,2395,144702
693262851218264065,501,2235,144702
693231807727280129,740,2887,144702
693155686491000832,3229,7925,144702
693109034023534592,615,1729,144702
693095443459342336,466,1874,144702
692919143163629568,756,2691,144702
692905862751522816,874,2442,144702
692901601640583168,604,1784,144702
692894228850999298,813,2286,144702
692828166163931137,885,2890,144702
692752401762250755,3654,6857,144702
692568918515392513,1541,4397,144702
692535307825213440,1373,3200,144702
692530551048294401,417,1845,144702
692423280028966913,228,1494,144702
692417313023332352,3484,9406,144702
692187005137076224,823,2542,144702
692158366030913536,789,2161,144702
692142790915014657,395,1663,144702
692041934689402880,1280,3432,144702
692017291282812928,962,2900,144702
691820333922455552,1667,3982,144702
691793053716221953,4242,8190,144702
691756958957883396,1010,2884,144702
691675652215414786,510,1969,144702
691483041324204033,565,2406,144702
691459709405118465,1146,4074,144702
691444869282295808,851,2671,144702
691416866452082688,7663,19439,144702
691321916024623104,665,2585,144702
691096613310316544,880,2978,144702
691090071332753408,337,1725,144702
690989312272396288,2882,5935,144702
690959652130045952,1257,3602,144702
690938899477221376,1975,4131,144702
690932576555528194,1027,3309,144702
690735892932222976,1276,3807,144702
690728923253055490,516,2189,144702
690690673629138944,819,2346,144702
690649993829576704,281,1311,144702
690607260360429569,17,294,144702
690597161306841088,607,1972,144702
690400367696297985,455,1902,144702
690374419777196032,851,3270,144702
690360449368465409,883,2687,144702
690348396616552449,518,1524,144702
690248561355657216,416,1688,144702
690021994562220032,1033,2814,144702
690015576308211712,733,2509,144702
690005060500217858,1694,3692,144702
689999384604450816,371,1432,144702
689993469801164801,450,1472,144702
689977555533848577,450,1381,144702
689905486972461056,700,2449,144702
689877686181715968,1173,3054,144702
689835978131935233,748,2178,144702
689661964914655233,930,3237,144702
689659372465688576,3890,10436,144702
689623661272240129,639,2242,144702
689599056876867584,5556,11726,144702
689557536375177216,457,2057,144702
689517482558820352,1437,3426,144702
689289219123089408,945,2276,144702
689283819090870273,1109,3297,144702
689280876073582592,715,1997,144702
689275259254616065,243,1156,144702
689255633275777024,1086,2578,144702
689154315265683456,1005,3098,144702
689143371370250240,516,2024,144702
688916208532455424,876,2741,144702
688908934925697024,773,2130,144702
688898160958271489,786,2113,144702
688894073864884227,698,2259,144702
688828561667567616,372,1390,144702
688804835492233216,191,970,144702
688789766343622656,666,2233,144702
688547210804498433,707,2621,144702
688519176466644993,729,2330,144702
688385280030670848,4496,9360,144702
688211956440801280,831,2257,144702
688179443353796608,586,2153,144702
688116655151435777,782,2848,144702
688064179421470721,361,1745,144702
687841446767013888,2527,5515,144702
687826841265172480,1123,2765,144702
687818504314159109,951,2506,144702
687807801670897665,719,2415,144702
687732144991551489,667,1777,144702
687704180304273409,848,2446,144702
687664829264453632,510,1957,144702
687494652870668288,578,1910,144702
687480748861947905,242,1610,144702
687476254459715584,535,2003,144702
687460506001633280,543,2071,144702
687399393394311168,619,1907,144702
687317306314240000,9215,20269,144702
687312378585812992,1909,4382,144702
687127927494963200,2286,5480,144702
687124485711986689,506,2179,144702
687109925361856513,2470,5834,144702
687102708889812993,985,2358,144702
687096057537363968,605,2262,144702
686947101016735744,3207,8686,144702
686760001961103360,1391,3543,144702
686749460672679938,1459,3495,144702
686730991906516992,1204,4170,144702
686683045143953408,808,2836,144702
686618349602762752,1372,3732,144702
686606069955735556,546,1907,144702
686394059078897668,689,1753,144702
686386521809772549,885,3276,144702
686377065986265092,572,2222,144702
686358356425093120,672,2202,144702
686286779679375361,1668,4031,144702
686050296934563840,731,2229,144702
686035780142297088,120,1158,144702
686034024800862208,1156,3121,144702
686007916130873345,415,2510,144702
686003207160610816,630,1843,144702
685973236358713344,524,2111,144702
685943807276412928,595,1640,144702
685906723014619143,2912,7566,144702
685681090388975616,126,2046,144702
685667379192414208,570,2376,144702
685663452032069632,1464,3259,144702
685641971164143616,786,2955,144702
685547936038666240,15729,33186,144702
685532292383666176,1165,3049,144702
685325112850124800,3984,9529,144702
685321586178670592,642,2679,144702
685315239903100929,1059,3352,144702
685307451701334016,445,2091,144702
685268753634967552,1201,3127,144702
685198997565345792,670,2365,144702
685169283572338688,1434,4142,144702
684969860808454144,370,2400,144702
684959798585110529,3138,6874,144702
684940049151070208,1050,3240,144702
684926975086034944,462,3518,144702
684914660081053696,1460,3540,144702
684902183876321280,533,1893,144702
684880619965411328,821,2120,144702
684830982659280897,21766,35262,144702
684800227459624960,1010,2749,144702
684594889858887680,3522,8967,144702
684588130326986752,1419,4142,144702
684567543613382656,1222,3045,144702
684538444857667585,957,2664,144702
684481074559381504,1171,3913,144702
684460069371654144,561,1988,144702
684241637099323392,3304,8201,144702
684225744407494656,209,1234,144702
684222868335505415,1375,3842,144702
684200372118904832,1040,2174,144702
684195085588783105,512,1921,144702
684188786104872960,1179,3511,144702
684177701129875456,666,2028,144702
684147889187209216,1520,3007,144702
684122891630342144,469,2023,144702
684097758874210310,1435,4147,144702
683857920510050305,1131,3820,144702
683852578183077888,346,1947,144702
683849932751646720,973,2624,144702
683834909291606017,1120,2637,144702
683828599284170753,1073,2817,144702
683773439333797890,1358,3373,144702
683742671509258241,3323,6527,144702
683515932363329536,2921,7387,144702
683498322573824003,967,3194,144702
683481228088049664,998,2666,144702
683462770029932544,675,2438,144702
683449695444799489,1611,3922,144702
683391852557561860,2409,7680,144702
683357973142474752,923,2939,144702
683142553609318400,1049,2888,144702
683111407806746624,918,3428,144702
683098815881154561,661,2175,144702
683078886620553216,567,1996,144702
683030066213818368,741,2175,144702
682962037429899265,16661,37083,144702
682808988178739200,169,1798,144702
682788441537560576,1111,2496,144702
682750546109968385,442,1526,144702
682697186228989953,357,1322,144702
682662431982772225,1080,3081,144702
682638830361513985,602,2084,144702
682429480204398592,1158,3449,144702
682406705142087680,1773,7613,144702
682393905736888321,675,2244,144702
682389078323662849,463,1665,144702
682303737705140231,980,3073,144702
682259524040966145,1210,4176,144702
682242692827447297,1171,3271,144702
682088079302213632,9916,18380,144702
682059653698686977,1691,4977,144702
682047327939461121,940,3215,144702
682032003584274432,2020,6620,144702
682003177596559360,1537,3156,144702
681981167097122816,1033,2826,144702
681891461017812993,824,2488,144702
681694085539872773,4071,12850,144702
681679526984871937,444,1778,144702
681654059175129088,926,2657,144702
681610798867845120,470,1922,144702
681579835668455424,1306,3571,144702
681523177663676416,5787,14391,144702
681340665377193984,278,1654,144702
681339448655802368,4103,9348,144702
681320187870711809,743,2655,144702
681302363064414209,1818,3958,144702
681297372102656000,955,3234,144702
681281657291280384,1100,3247,144702
681261549936340994,271,1468,144702
681242418453299201,530,1496,144702
681231109724700672,490,2425,144702
681193455364796417,1490,3715,144702
680970795137544192,658,2440,144702
680959110691590145,2011,4606,144702
680940246314430465,1052,3219,144702
680934982542561280,436,2097,144702
680913438424612864,624,2424,144702
680889648562991104,364,1772,144702
680836378243002368,1325,3490,144702
680805554198020098,662,2170,144702
680801747103793152,815,2389,144702
680798457301471234,1037,2868,144702
680609293079592961,706,2659,144702
680583894916304897,1334,3646,144702
680497766108381184,1918,4256,144702
680494726643068929,483,1731,144702
680473011644985345,744,2563,144702
680440374763077632,498,1454,144702
680221482581123072,293,1472,144702
680206703334408192,1176,2851,144702
680191257256136705,502,2160,144702
680176173301628928,1552,3911,144702
680161097740095489,736,2336,144702
680145970311643136,1745,3640,144702
680130881361686529,943,2303,144702
680115823365742593,905,2735,144702
680100725817409536,1378,3594,144702
680085611152338944,8993,12854,144702
680070545539371008,874,2597,144702
679877062409191424,649,1992,144702
679872969355714560,662,2193,144702
679862121895714818,622,2465,144702
679854723806179328,1230,2870,144702
679844490799091713,767,2373,144702
679828447187857408,14022,36408,144702
679777920601223168,1102,3108,144702
679736210798047232,790,2103,144702
679729593985699840,820,2167,144702
679722016581222400,465,1670,144702
679530280114372609,2080,4805,144702
679527802031484928,720,2644,144702
679511351870550016,1265,3380,144702
679503373272485890,1471,3172,144702
679475951516934144,638,2095,144702
679462823135686656,18810,31696,144702
679405845277462528,1201,2379,144702
679158373988876288,8042,21374,144702
679148763231985668,1023,2787,144702
679132435750195208,1149,2971,144702
679111216690831360,2572,5971,144702
679062614270468097,8063,16999,144702
679047485189439488,664,2248,144702
679001094530465792,1222,2827,144702
678991772295516161,1162,2311,144702
678969228704284672,455,1652,144702
678800283649069056,896,2575,144702
678798276842360832,1157,3454,144702
678774928607469569,901,2804,144702
678767140346941444,1353,3528,144702
678764513869611008,470,1631,144702
678755239630127104,3267,7110,144702
678740035362037760,1672,3752,144702
678708137298427904,2417,5582,144702
678675843183484930,1461,2859,144702
678643457146150913,407,2051,144702
678446151570427904,1535,3992,144702
678424312106393600,2531,5470,144702
678410210315247616,1798,4217,144702
678399652199309312,31635,79040,144702
678396796259975168,411,1594,144702
678389028614488064,421,1872,144702
678380236862578688,908,2441,144702
678341075375947776,536,1729,144702
678334497360859136,252,1303,144702
678278586130948096,6048,11405,144702
678255464182861824,361,1590,144702
678023323247357953,376,1911,144702
678021115718029313,6289,13640,144702
677961670166224897,1674,3410,144702
677918531514703872,405,1348,144702
677895101218201600,2058,4827,144702
677716515794329600,972,3046,144702
677700003327029250,1433,3378,144702
677698403548192770,317,1228,144702
677687604918272002,846,2481,144702
677673981332312066,1497,3323,144702
677662372920729601,953,1939,144702
677644091929329666,796,1848,144702
677573743309385728,700,2123,144702
677565715327688705,460,1293,144702
677557565589463040,1140,2429,144702
677547928504967168,3637,6902,144702
677530072887205888,226,1059,144702
677335745548390400,1769,3035,144702
677334615166730240,282,1342,144702
677331501395156992,234,1081,144702
677328882937298944,1492,3614,144702
677314812125323265,525,1637,144702
677301033169788928,398,1235,144702
677269281705472000,702,1980,144702
677228873407442944,1631,3534,144702
677187300187611136,909,2730,144702
676975532580409345,1056,2760,144702
676957860086095872,805,2230,144702
676949632774234114,390,1298,144702
676948236477857792,852,2162,144702
676946864479084545,364,1717,144702
676942428000112642,741,2058,144702
676936541936185344,4866,12629,144702
676916996760600576,1791,2958,144702
676897532954456065,713,2232,144702
676864501615042560,701,2086,144702
676821958043033607,15436,22810,144702
676819651066732545,658,1797,144702
676811746707918848,418,1409,144702
