,tweet_id,retweet_count,favorites,jpg_url,img_num,true_prediction,prediction_confidence,name_of_dog,status_of_dog,new_rating
190,810896069567610880,1822,9273,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever,0.8208040000000001,Hunter,,1.1
191,810284430598270976,11669,36273,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,0.620768,Phil,,1.3
192,809920764300447744,4059,15945,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,0.397163,,,1.0
193,809448704142938112,1506,7128,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,0.375415,,,1.2
194,809084759137812480,3627,13615,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,,,1.1
195,808838249661788160,3134,10391,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,Ito,,1.3
196,808001312164028416,3639,12904,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,0.730959,Cooper,,1.2
197,807621403335917568,3748,15004,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,0.873233,Ollie,pupper,1.4
198,807106840509214720,57266,121782,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,,,1.3
199,807010152071229440,3977,13429,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,0.610807,Lennon,,1.2
200,806542213899489280,2430,10515,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,,,1.1
201,806219024703037440,1225,6608,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,0.835102,,,1.1
202,805932879469572096,1978,8505,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,0.657967,,,1.2
203,805826884734976000,1885,6754,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,0.248926,Duke,puppo,1.2
204,805520635690676224,1715,5913,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,0.643147,Zeke,,1.3
205,804738756058218496,3938,14080,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,0.91579,,,1.2
206,803773340896923648,2833,10352,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,Diogi,puppo,1.2
207,803638050916102144,4273,11267,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,0.372776,,,1.3
208,803276597545603072,2534,10327,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,Winston,,1.1
209,802952499103731712,2073,9287,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,0.944032,,,1.2
210,802572683846291456,2585,9200,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,0.610171,Winnie,,1.2
211,802239329049477120,2703,9338,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,0.482498,Loki,puppo,1.2
212,801958328846974976,1759,7966,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,0.327887,Ronnie,,1.2
213,801538201127157760,2127,8458,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,,,1.2
214,801167903437357056,6114,25212,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,0.74022,Milo,,1.3
215,801115127852503040,2174,8313,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,0.823356,,pupper,1.2
216,800751577355128832,2883,10866,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,0.771984,,,1.2
217,800513324630806528,3083,13528,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,Chef,,1.1
218,800141422401830912,2630,15753,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,0.938048,,,1.3
219,799422933579902976,1985,8293,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,0.58363,Longfellow,,1.2
220,799063482566066176,2542,8319,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,0.334436,Mister,,1.1
221,798933969379225600,4626,13491,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,0.703224,Iroh,,1.2
222,798925684722855936,1484,7706,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,0.539463,,,1.1
223,798209839306514432,2635,10728,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,Cooper,,1.3
224,797545162159308800,5030,14984,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,,,1.2
225,797236660651966464,6813,20564,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,0.767005,,,1.2
226,796759840936919040,3146,12194,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,0.463996,Romeo,,1.1
227,796484825502875648,1819,7801,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,0.116924,,doggo,1.2
228,796387464403357696,4290,11340,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164,Snicku,,1.2
229,795464331001561088,24462,51166,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,0.193082,,doggo,1.3
230,794332329137291264,2753,9856,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,Nimbus,,1.2
231,793962221541933056,5052,17331,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,0.8616510000000001,,,1.2
232,793845145112371200,1931,9513,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog,0.7652770000000001,,,1.3
233,793601777308463104,1681,8221,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,0.538981,,,1.2
234,793286476301799424,9472,25325,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_hound,0.274637,Moreton,,1.3
235,793241302385262592,3392,10844,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,0.559308,Tucker,,1.3
236,793226087023144960,2954,10139,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,0.456047,Juno,,1.1
237,793150605191548928,1747,6366,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,0.193869,,,1.1
238,792773781206999040,1731,7579,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,0.912804,Monster,,1.2
239,792394556390137856,4434,13862,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,cocker_spaniel,0.746387,BeBe,,1.2
240,792050063153438720,1865,7388,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,komondor,0.942856,Remus,,1.1
241,791672322847637504,3238,12110,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,golden_retriever,0.705092,,,1.3
242,791406955684368384,4251,13523,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,Levi,,1.2
243,790698755171364864,1985,8457,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog,0.996541,,,1.2
244,789530877013393408,3487,12091,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,0.363272,Rizzy,,1.2
245,789268448748703744,2679,9380,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,0.81286,,,1.0
246,788765914992902144,10633,28157,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker_spaniel,0.500509,Butter,,1.2
247,788412144018661376,5431,16022,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,0.805238,Dexter,,1.1
248,788150585577050112,1333,6299,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,0.814145,Leo,,1.3
249,787810552592695296,3150,8899,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,,,1.1
250,787717603741622272,2869,10540,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,0.992339,Tonks,puppo,1.3
251,786963064373534720,8202,27358,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.915303,Rory,,1.2
252,786709082849828864,6288,18733,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,,,0.975
253,786664955043049472,2633,10917,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,,,1.2
254,786595970293370880,3204,9694,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,,,1.1
255,786363235746385920,3609,11201,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,Rizzo,doggo,1.3
256,784431430411685888,1309,5865,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.744819,,,1.2
257,783466772167098368,2310,8690,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,Finn,,1.1
258,783391753726550016,5647,17341,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,0.87713,Godi,,1.3
259,783334639985389568,12007,29927,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,,,1.2
260,782747134529531904,1443,7670,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,,doggo,1.1
261,782722598790725632,5525,17736,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,0.574557,Penny,,1.0
262,782305867769217024,5727,17085,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,,doggo,1.2
263,781661882474196992,2791,10715,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,,,0.5
264,781163403222056960,2803,10053,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland_sheepdog,0.973841,,,1.0
265,780858289093574656,2055,7367,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_Bay_retriever,0.488555,,,1.0
266,780601303617732608,3427,12409,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard,0.995143,Hercules,,1.2
267,780543529827336192,1782,6476,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,0.628312,,,1.2
268,780459368902959104,1104,5430,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great_Dane,0.382491,,,1.1
269,780192070812196864,2302,8922,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,0.144012,,,1.1
270,779834332596887552,7243,19400,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever,0.99383,Scout,,1.1
271,778990705243029504,7401,20474,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel,0.7153510000000001,,,1.1
272,778624900596654080,1037,4752,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,Penny,,1.1
273,778383385161035776,1128,5988,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie,0.345266,,,1.3
274,778286810187399168,3384,10647,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston_bull,0.32207,,,1.1
275,778039087836069888,2707,8697,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German_shepherd,0.717776,,pupper,1.2
276,778027034220126208,1654,6700,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber,0.946718,Sophie,,1.126
277,777885040357281792,1667,6509,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan_hound,0.123529,Wesley,,0.3
278,777684233540206592,2996,11488,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,0.253442,,,1.2
279,777189768882946048,4395,14611,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412,Jeffrey,,1.2
280,776813020089548800,1239,4986,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.51661,Solomon,,1.2
281,775842724423557120,2722,11976,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,0.520022,Blue,,1.2
282,775364825476165632,3047,7574,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,Finley,doggo,1.1
283,775085132600442880,4841,15913,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,0.316565,Tucker,,1.3
284,774639387460112384,1764,6892,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker_hound,0.6275930000000001,Sprinkles,,1.0
285,774314403806253056,5648,22243,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo_dog,0.5960449999999999,,,1.4
286,773704687002451968,1660,6749,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier,0.324251,Loki,,1.2
287,773670353721753600,1336,5460,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old_English_sheepdog,0.969311,,,1.0
288,773547596996571136,6306,22594,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound,0.372202,,pupper,1.1
289,772581559778025472,1728,6638,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,,,1.0
290,772193107915964416,1422,6176,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.367945,Willem,pupper,1.2
291,772152991789019136,1154,3888,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,golden_retriever,0.275318,,,1.0
292,772102971039580160,954,4087,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,Penny,,1.1
293,771770456517009408,3461,12254,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon,0.53318,,,1.1
294,771380798096281600,5198,10713,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,collie,0.503728,Fizz,,1.1
295,770787852854652928,1227,5033,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese_mountain_dog,0.787812,Winston,,1.0
296,770772759874076672,1447,5290,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,chow,0.979515,,,1.1
297,770293558247038976,1509,6374,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian_greyhound,0.931668,,,1.0
298,770069151037685760,2339,7739,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston_bull,0.414965,,,1.0
299,769695466921623552,1702,6539,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,pug,0.407117,,,1.3
300,769212283578875904,1758,5517,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,golden_retriever,0.16653800000000002,DonDon,,1.2
301,768970937022709760,6643,14662,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,,,1.2
302,768855141948723200,905,4285,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,chow,0.7202189999999999,Jesse,,1.1
303,768609597686943744,1227,4203,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,basenji,0.183283,Lou,,1.0
304,768596291618299904,1304,5139,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great_Pyrenees,0.729745,,,1.2
305,766793450729734144,1378,5174,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,beagle,0.451697,Rufus,,1.0
306,766693177336135680,812,4091,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,Brudge,,1.1
307,766423258543644672,1620,6129,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,keeshond,0.995823,,,0.9
308,766069199026450432,868,4323,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,redbone,0.484855,Juno,,1.2
309,765719909049503744,2192,7375,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,golden_retriever,0.969518,,,1.2
310,765395769549590528,3444,27028,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,,,1.3
311,765371061932261376,2199,7216,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,golden_retriever,0.829456,Louie,pupper,1.1
312,765222098633691136,3453,11851,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,dalmatian,0.556595,Gromit,,1.0
313,764857477905154048,1804,6578,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese_mountain_dog,0.7920590000000001,Aubie,,1.2
314,764259802650378240,1531,6136,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German_shepherd,0.973677,,,1.0
315,763183847194451968,1496,5473,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,miniature_poodle,0.354674,,,0.8
316,762699858130116608,3680,12371,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,kelpie,0.519047,,,1.1
317,761976711479193600,2046,5493,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador_retriever,0.475552,,,1.2
318,761599872357261312,1202,4198,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon_setter,0.240427,Sephie,,1.1
319,761334018830917632,1477,5275,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian_elkhound,0.8229360000000001,Bruce,,1.0
320,761292947749015552,1100,4556,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,standard_poodle,0.6608930000000001,,,1.1
321,761004547850530816,3532,11519,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever,0.735163,Bo,,1.1
322,759923798737051648,5745,14918,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,1,Labrador_retriever,0.324579,,,1.0
323,759846353224826880,2013,6836,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex_spaniel,0.355395,,,1.1
324,759793422261743616,1947,6068,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,golden_retriever,0.985876,,multiple,1.2
325,759557299618865152,1205,4782,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,golden_retriever,0.763333,,,1.0
326,759447681597108224,2485,8628,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1,kuvasz,0.223148,,,1.1
327,759099523532779520,4243,14744,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,Shetland_sheepdog,0.12903399999999998,,,0.7
328,758828659922702336,3897,11388,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake_Bay_retriever,0.480048,,doggo,1.3
329,758474966123810816,1021,3870,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,Pembroke,0.546145,,,1.1
330,758355060040593408,1099,3459,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1,Pembroke,0.987643,Corey,,1.1
331,756998049151549440,2013,6388,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,golden_retriever,0.678555,Oliver,,1.1
332,756939218950160384,2035,6754,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,golden_retriever,0.790371,,pupper,1.2
333,756651752796094464,1327,5142,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke,0.294808,Gert,,1.1
334,756275833623502848,1556,6516,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,Airedale,0.602957,,puppo,1.0
335,755955933503782912,2931,7441,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,Pekinese,0.596882,,pupper,1.2
336,754449512966619136,740,3808,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1,beagle,0.858513,Dex,,1.1
337,754120377874386944,2387,7977,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1,chow,0.168909,,,1.0
338,753655901052166144,2197,5924,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1,miniature_pinscher,0.456092,,,1.0
339,753398408988139520,1936,5841,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1,whippet,0.163794,Scout,,1.2
340,753375668877008896,2356,7749,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,1,bluetick,0.36007100000000003,,,0.8
341,753026973505581056,984,3978,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3,Pembroke,0.868511,,,1.0
342,752917284578922496,1605,7011,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1,German_shepherd,0.609283,Grizzie,,1.1
343,752682090207055872,1614,6082,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,German_shepherd,0.299966,,doggo,1.0
344,752334515931054080,1108,3864,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1,Bedlington_terrier,0.399163,,doggo,0.8
345,752173152931807232,1862,6034,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1,Labrador_retriever,0.527659,Brody,,1.2
346,751937170840121344,1351,5270,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1,Lakeland_terrier,0.4241680000000001,,,1.1
347,751830394383790080,1971,5887,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1,chow,0.703569,Tucker,,1.2
348,751583847268179968,1123,4458,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1,dalmatian,0.8683040000000001,,multiple,0.5
349,751538714308972544,1279,5108,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,2,Labrador_retriever,0.516257,,,1.0
350,751456908746354688,1015,3267,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1,golden_retriever,0.714409,,pupper,1.2
351,751251247299190784,5952,12683,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1,Walker_hound,0.178852,Gilbert,,1.0
352,751205363882532864,1847,6410,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2,Labrador_retriever,0.947164,,,1.2
353,750719632563142656,5105,13377,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1,Pembroke,0.972587,Meyer,,1.2
354,750383411068534784,1163,4620,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1,Border_collie,0.672791,Zoe,pupper,0.9
355,750147208377409536,970,3151,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1,pug,0.977765,,,1.3
356,750132105863102464,1307,3669,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1,toy_poodle,0.4780180000000001,Stewie,,1.1
357,750117059602808832,1330,4388,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2,Shih-Tzu,0.814405,,,1.0
358,750101899009982464,854,3084,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2,golden_retriever,0.316704,,,1.1
359,750086836815486976,542,2202,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1,pug,0.978277,,,1.2
360,750071704093859840,3380,7951,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2,redbone,0.382113,,pupper,1.0
361,750041628174217216,626,3222,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1,Labrador_retriever,0.252031,,,1.3
362,750026558547456000,796,2752,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,1,standard_poodle,0.258732,,,1.0
363,749996283729883136,827,3105,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1,Old_English_sheepdog,0.515319,Bo,,1.2
364,749774190421639168,1332,4709,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1,Pekinese,0.8790120000000001,Lucy,,1.2
365,749417653287129088,1665,6185,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,papillon,0.772894,Finn,pupper,1.1
366,749395845976588288,3479,8683,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,Pomeranian,0.973715,George,,1.0
367,749317047558017024,2255,5556,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,wire-haired_fox_terrier,0.155144,Blu,,1.2
368,749064354620928000,1539,4861,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,pug,0.985222,Winston,,1.1
369,748932637671223296,2279,5887,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,borzoi,0.742912,Divine,,1.3
370,748568946752774144,673,2223,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,Tibetan_terrier,0.32816100000000004,,,1.2
371,747885874273214464,984,2979,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1,kuvasz,0.40845,,,0.8
372,747844099428986880,753,2845,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,Pembroke,0.360428,Huxley,,1.1
373,747816857231626240,1173,4901,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1,Pembroke,0.7689229999999999,,,0.4
374,747600769478692864,556,2349,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,Chesapeake_Bay_retriever,0.804363,Bookstore,,1.0
375,747594051852075008,1063,3716,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1,basenji,0.389136,,,1.1
376,747512671126323200,1625,5606,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1,Cardigan,0.111493,,,1.0
377,746872823977771008,2147,6044,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1,Pembroke,0.540201,,,1.1
378,746790600704425984,1612,4924,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3,Boston_bull,0.936183,,,1.0
379,746369468511756288,1639,6234,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1,German_shepherd,0.622957,,,0.9
380,746131877086527488,2217,6967,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,chow,0.575637,,,1.0
